cut,n_below,n_above,tau_below,tau_above,tau_gap,ilearn_prof_below,ilearn_prof_above,ilearn_pctile_below,ilearn_pctile_above,YEAR,GRADE,YEAR_STRATUM
2.4,1334,8754,0.1664,0.5529,0.3865,0,0,12.2857,56.5517,2026,3,ilearn_2026
2.5,1474,8614,0.1833,0.5479,0.3646,0,0,13.1381,57.6073,2026,3,ilearn_2026
2.6,1588,8500,0.1783,0.5421,0.3638,0,0,13.1381,57.6073,2026,3,ilearn_2026
2.7,1773,8315,0.1921,0.5329,0.3408,0,0,13.1381,58.5985,2026,3,ilearn_2026
2.8,1885,8203,0.2013,0.5286,0.3273,0,0,14.0202,59.5996,2026,3,ilearn_2026
2.9,2063,8025,0.2204,0.5212,0.3009,0,0,14.828,59.5996,2026,3,ilearn_2026
3,2251,7837,0.2321,0.5119,0.2798,0,0,14.828,60.5858,2026,3,ilearn_2026
3.1,2477,7611,0.2586,0.5054,0.2468,0,0,15.5764,61.7207,2026,3,ilearn_2026
3.2,2719,7369,0.2723,0.4946,0.2223,0,0,16.4139,62.8506,2026,3,ilearn_2026
3.3,2977,7111,0.2964,0.4864,0.19,0,0,18.2773,63.8815,2026,3,ilearn_2026
3.4,3720,6368,0.3307,0.4534,0.1228,0,0,20.8792,66.9888,2026,3,ilearn_2026
3.5,3720,6368,0.3307,0.4534,0.1228,0,0,20.8792,66.9888,2026,3,ilearn_2026
3.6,4222,5866,0.3726,0.4385,0.0658,0,0,22.6137,69.0851,2026,3,ilearn_2026
3.7,4786,5302,0.3974,0.4124,0.015,0,0,25.3593,71.8951,2026,3,ilearn_2026
3.8,5390,4698,0.4306,0.3903,-0.0403,0,0,28.0603,74.7101,2026,3,ilearn_2026
3.9,6477,3611,0.4764,0.35,-0.1264,0,0,33.1153,79.1357,2026,3,ilearn_2026
4,6477,3611,0.4764,0.35,-0.1264,0,0,33.1153,79.1357,2026,3,ilearn_2026
4.1,6995,3093,0.4935,0.3235,-0.17,0,0,35.0481,80.8455,2026,3,ilearn_2026
4.2,7457,2631,0.5075,0.2969,-0.2106,0,0,37.1395,83.0112,2026,3,ilearn_2026
4.3,8014,2074,0.5247,0.2447,-0.28,0,0,40.2666,85.6676,2026,3,ilearn_2026
4.4,8014,2074,0.5247,0.2447,-0.28,0,0,40.2666,85.6676,2026,3,ilearn_2026
4.5,8346,1742,0.5385,0.2464,-0.2921,0,0,41.4114,87.417,2026,3,ilearn_2026
4.6,8644,1444,0.5486,0.2272,-0.3214,0,0,42.5414,88.5866,2026,3,ilearn_2026
4.7,8880,1208,0.5557,0.1825,-0.3732,0,0,44.7022,89.8107,2026,3,ilearn_2026
4.8,9361,727,0.5743,0.1343,-0.44,0,0,45.9857,91.7435,2026,3,ilearn_2026
4.9,9361,727,0.5743,0.1343,-0.44,0,0,45.9857,91.7435,2026,3,ilearn_2026
5,9503,585,0.58,0.1215,-0.4585,0,0,47.1355,92.1598,2026,3,ilearn_2026
5.1,9682,406,0.588,0.1437,-0.4442,0,0,48.206,92.9527,2026,3,ilearn_2026
5.2,9751,337,0.5902,0.1481,-0.4421,0,0,48.206,93.4087,2026,3,ilearn_2026
5.3,9860,228,0.5944,0.0715,-0.523,0,0,49.2219,94.5237,2026,3,ilearn_2026
5.4,9860,228,0.5944,0.0715,-0.523,0,0,49.2219,94.5237,2026,3,ilearn_2026
5.5,9890,198,0.5957,0.0672,-0.5284,0,0,49.2219,94.6997,2026,3,ilearn_2026
